timestamp_et,open,high,low,close,volume,sma_26,pct_15m,wa,wa_old
2026-06-15 10:15:00 AM ET,265.93,267.465,265.475,267.085,13982,271.85769230769233,0.4475450835856209,-16.020242746945815,-2813.183314116446
2026-06-15 10:30:00 AM ET,267.63,268.07,266.54,268.055,6932,271.70115384615383,0.3631802609656231,-16.155660148493112,-2786.7035504423657
2026-06-15 10:45:00 AM ET,268.125,269.11,267.395,269.11,7444,271.54192307692307,0.393575945235125,-16.110995467811485,-2762.049656390714
2026-06-15 11:00:00 AM ET,268.91,269.395,268.74,268.88,5755,271.3273076923077,-0.0854669094422444,-16.1222317259337,-2738.0714216577367
2026-06-15 11:15:00 AM ET,269.03,269.075,268.08,268.52,11799,271.1,-0.1338887235941777,-16.10596072210256,-2713.6399325235006
2026-06-15 11:30:00 AM ET,268.5,269.085,268.5,268.61,5057,270.9053846153846,0.0335170564576214,-16.06143052998909,-2689.06740583672
2026-06-15 11:45:00 AM ET,268.54,269.38,268.54,268.72,3618,270.8046153846154,0.0409515654666625,-16.042985334191005,-2665.7760369383523
2026-06-15 12:00:00 PM ET,268.72,269.05,268.23,268.575,5655,270.6217307692308,-0.0539595117594715,-16.073691546623596,-2642.411249821448
2026-06-15 12:15:00 PM ET,268.76,269.33,268.625,269.25,5053,270.49365384615385,0.2513264451270647,-16.150952081396618,-2618.8894541702984
2026-06-15 12:30:00 PM ET,269.34,269.635,268.58,268.58,5624,270.3436538461538,-0.248839368616538,-16.237474721337595,-2594.3728894620376
2026-06-15 12:45:00 PM ET,268.69,268.7,267.87,268.0,3457,270.1617307692308,-0.2159505547695173,-16.384821183187995,-2568.532508796874
2026-06-15 01:00:00 PM ET,268.125,268.365,268.05,268.365,3228,269.98153846153843,0.1361940298507447,-16.459450731292222,-2545.1330905060477
2026-06-15 01:15:00 PM ET,268.145,268.85,267.76,268.78,7415,269.8201923076923,0.1546401356361526,-16.47056678619533,-2519.9850831720946
2026-06-15 01:30:00 PM ET,268.845,268.845,268.18,268.265,4897,269.6561538461538,-0.1916065183421356,-16.518370186957718,-2495.5411185640282
2026-06-15 01:45:00 PM ET,268.18,268.18,267.58,267.595,3905,269.4875,-0.2497530427002958,-16.52532463548113,-2471.0821091432013
2026-06-15 02:00:00 PM ET,267.62,267.62,266.73,266.95,7165,269.2932692307692,-0.2410358937947387,-16.55218489161496,-2445.642976492324
2026-06-15 02:15:00 PM ET,267.17,267.17,266.66,266.925,5716,269.0892307692308,-0.0093650496347574,-16.599181094214014,-2420.0453857582716
2026-06-15 02:30:00 PM ET,266.98,267.23,266.76,267.08,6891,268.9,0.0580687459023954,-16.619524277926036,-2394.3327346158135
2026-06-15 02:45:00 PM ET,267.18,267.18,266.73,266.82,3282,268.7338461538462,-0.0973491088812283,-16.62565577522061,-2368.122111382123
2026-06-15 03:00:00 PM ET,266.835,267.01,266.4,266.89,5943,268.5392307692308,0.026234914923906,-16.655511908721984,-2342.2980863654802
2026-06-15 03:15:00 PM ET,267.18,267.51,266.66,267.44,5653,268.3511538461538,0.206077410168981,-16.691288928489577,-2316.8733742441773
2026-06-15 03:30:00 PM ET,267.27,267.765,267.26,267.585,9636,268.1617307692308,0.0542177684714317,-16.7102396710484,-2291.709281745146
2026-06-15 03:45:00 PM ET,267.65,268.71,267.51,268.69,35945,268.0271153846154,0.4129528934731175,-16.722473887566757,-2267.7748028490614
2026-06-16 09:30:00 AM ET,271.01,274.07,268.75,274.07,9271,268.1517307692308,2.0023074919051758,-16.616373456344622,-2247.5954892299974
2026-06-16 09:45:00 AM ET,274.16,276.55,274.05,276.0,19316,268.4898076923077,0.7041996570219311,-16.392935651381325,-2228.1535853433147
2026-06-16 10:00:00 AM ET,275.78,275.99,273.455,273.455,4672,268.7805769230769,-0.92210144927537,-16.22359587214418,-2206.6253642717893
2026-06-16 10:15:00 AM ET,273.15,273.3,270.54,270.57,3742,268.9146153846154,-1.0550181931213487,-16.148413263337268,-2183.2507338099904
2026-06-16 10:30:00 AM ET,270.87,270.89,270.07,270.76,3656,269.0186538461538,0.0702221236648537,-16.12663459179601,-2159.731973971357
2026-06-16 10:45:00 AM ET,270.59,270.83,269.87,270.07,2817,269.0555769230769,-0.2548382331215792,-16.13319747757658,-2136.1135664428643
2026-06-16 11:00:00 AM ET,270.01,270.38,269.655,270.36,5058,269.1125,0.1073795682600797,-16.118533808955966,-2112.0637075724358
2026-06-16 11:15:00 AM ET,270.38,270.6,270.03,270.39,2661,269.18442307692305,0.0110963160230737,-16.13485244069665,-2088.04567037385
2026-06-16 11:30:00 AM ET,270.28,270.46,269.71,269.97,5107,269.23673076923075,-0.1553311882835806,-16.164099155044866,-2063.9454855899917
2026-06-16 11:45:00 AM ET,269.515,270.27,269.31,270.08,5872,269.28903846153844,0.0407452679927144,-16.178906724202147,-2039.6162732769756
2026-06-16 12:00:00 PM ET,270.22,270.22,269.98,269.99,880,269.34346153846155,-0.0333234597156284,-16.176823787634632,-2014.9158073267397
2026-06-16 12:15:00 PM ET,270.1,270.52,270.07,270.52,1740,269.39230769230767,0.1963035667987611,-16.081352892905567,-1990.7356711321195
2026-06-16 12:30:00 PM ET,270.86,270.86,270.66,270.66,465,269.4723076923077,0.0517521809847876,-15.92205658277186,-1966.7831463435568
2026-06-16 12:45:00 PM ET,270.62,270.73,270.305,270.73,3154,269.5773076923077,0.0258627059779747,-15.685416300839554,-1945.737440677686
2026-06-16 01:00:00 PM ET,270.28,270.28,270.28,270.28,128,269.6509615384616,-0.1662172644332105,-15.514352038554373,-1928.5134741660577
2026-06-16 01:15:00 PM ET,270.48,270.515,270.36,270.41,533,269.7136538461539,0.0480982684623487,-15.357099346184162,-1911.9094630419352
2026-06-16 01:30:00 PM ET,270.475,270.7,270.23,270.7,851,269.8073076923077,0.1072445545652778,-15.157575259339064,-1894.594759403001
2026-06-16 01:45:00 PM ET,270.7,271.16,270.495,270.58,2127,269.9221153846154,-0.0443295160694523,-14.946694148636654,-1877.3442171309853
2026-06-16 02:00:00 PM ET,270.58,270.85,270.58,270.84,482,270.0717307692308,0.0960898809963639,-14.709238264756763,-1860.8622824948945
2026-06-16 02:15:00 PM ET,271.1,271.1,270.98,270.98,209,270.22769230769234,0.0516910352976074,-14.462852669297591,-1844.3638554891827
2026-06-16 02:30:00 PM ET,271.1,271.55,271.04,271.51,4107,270.3980769230769,0.1955863901394794,-14.189034313425664,-1828.386232840437
2026-06-16 02:45:00 PM ET,271.7,271.92,271.7,271.76,1400,270.5880769230769,0.0920776398659395,-13.900036250849038,-1812.4998553330802
2026-06-16 03:00:00 PM ET,271.67,271.67,270.375,270.41,3605,270.7234615384615,-0.4967618486900083,-13.652492951846371,-1796.786184794748
2026-06-16 03:15:00 PM ET,270.105,270.61,269.7,270.4,6290,270.8373076923077,-0.0036980880884773,-13.42583114669797,-1781.2646386444303
2026-06-16 03:30:00 PM ET,270.62,270.8,270.09,270.62,4852,270.95403846153846,0.0813609467455789,-13.186970574097408,-1765.4622671470318
2026-06-16 03:45:00 PM ET,270.71,270.75,269.82,270.75,15115,271.03326923076924,0.0480378390362856,-12.945807876631726,-1749.7537786017226
2026-06-17 09:30:00 AM ET,266.08,267.14,263.845,267.025,7983,270.7623076923077,-1.375807940904905,-12.868741699937312,-1731.4794462516613
2026-06-17 09:45:00 AM ET,267.19,268.26,266.9,267.73,6448,270.4442307692308,0.2640202228255894,-12.841002616279638,-1713.86732652456
2026-06-17 10:00:00 AM ET,266.98,267.52,265.69,266.47,3631,270.17557692307696,-0.470623389235425,-12.783878141057716,-1695.389743195669
2026-06-17 10:15:00 AM ET,266.195,266.85,265.34,265.63,3022,269.9855769230769,-0.3152324839569287,-12.705363615994203,-1713.1995401704912
2026-06-17 10:30:00 AM ET,265.83,266.075,263.81,264.27,8159,269.73596153846154,-0.5119903625343536,-12.632706451886715,-1886.2056895288783
2026-06-17 10:45:00 AM ET,264.56,264.56,263.73,264.15,2471,269.50826923076926,-0.0454081053468113,-12.54885005461298,-1881.9896607785267
2026-06-17 11:00:00 AM ET,263.9,264.9,263.715,264.9,3050,269.2982692307692,0.2839295854627943,-12.454977828628545,-1861.412432382428
2026-06-17 11:15:00 AM ET,265.06,265.655,264.87,265.655,1708,269.11615384615385,0.2850132125330251,-12.336507899456546,-1841.4133786196548
2026-06-17 11:30:00 AM ET,266.0,267.34,265.84,266.51,3074,268.98307692307696,0.3218460032749393,-12.180901703953998,-1822.3331571627782
2026-06-17 11:45:00 AM ET,266.435,266.845,266.38,266.845,2517,268.85865384615386,0.1256988480732523,-12.019196901852403,-1803.5795088736954
2026-06-17 12:00:00 PM ET,266.965,268.03,266.96,268.03,1015,268.78326923076924,0.4440780228222252,-11.857649208560044,-1785.8693627265727
2026-06-17 12:15:00 PM ET,267.59,267.95,267.59,267.95,539,268.68442307692305,-0.0298474051412145,-11.7497674232622,-1768.2823185014438
2026-06-17 12:30:00 PM ET,267.71,267.715,267.61,267.61,536,268.56711538461536,-0.126889345027048,-11.756053924928493,-1749.5951256628332
2026-06-17 12:45:00 PM ET,267.595,268.7,267.595,268.235,1735,268.47115384615387,0.2335488210455594,-11.6906184342376,-1732.7332704974526
2026-06-17 01:00:00 PM ET,267.84,268.85,267.84,268.57,2911,268.4053846153846,0.1248904878185186,-11.637645346371416,-1716.2646293616315
2026-06-17 01:15:00 PM ET,268.505,268.51,267.7,267.73,3458,268.3023076923077,-0.3127676211043595,-11.607311946787396,-1702.1307288818575
2026-06-17 01:30:00 PM ET,267.71,267.74,267.48,267.53,1330,268.18038461538464,-0.0747021252754831,-11.63244923527909,-1685.8000782316096
2026-06-17 01:45:00 PM ET,267.54,267.61,267.28,267.28,867,268.05346153846153,-0.0934474638358273,-11.67478137044172,-1669.276390726965
2026-06-17 02:00:00 PM ET,266.505,266.505,264.48,265.51,4456,267.84846153846155,-0.6622268781801832,-11.732444921170332,-1650.2016997757091
2026-06-17 02:15:00 PM ET,266.4,266.4,265.845,265.9,690,267.6530769230769,0.1468871228955448,-11.763006027447672,-1630.7357734233153
2026-06-17 02:30:00 PM ET,266.25,266.705,265.71,266.66,3244,267.46653846153845,0.2858217374953176,-11.8259373607505,-1612.8859267357452
2026-06-17 02:45:00 PM ET,266.35,266.43,265.23,265.23,3411,267.2153846153846,-0.536263406585169,-11.922226568183646,-1594.741863264388
2026-06-17 03:00:00 PM ET,265.42,265.55,264.62,264.86,2492,267.0019230769231,-0.1395015646797115,-12.001546557506426,-1576.056219137071
2026-06-17 03:15:00 PM ET,265.135,265.135,263.375,263.785,5573,266.7475,-0.405874801782069,-12.096525798981345,-1608.9826896997915
2026-06-17 03:30:00 PM ET,263.34,263.53,262.085,262.285,7234,266.42692307692306,-0.5686449191576459,-12.234676524896331,-1803.5529885113187
2026-06-17 03:45:00 PM ET,262.49,263.14,261.9,262.26,36378,266.1003846153846,-0.0095316163715164,-12.36036106175697,-1786.338354212695
2026-06-18 09:30:00 AM ET,249.13,250.91,247.22,247.23,49584,265.3390384615385,-5.73095401509952,-12.709986971805606,-3984.389236022163
2026-06-18 09:45:00 AM ET,247.365,248.15,243.755,245.33,48336,264.4775,-0.7685151478380337,-13.00988188243464,-4242.427324628466
2026-06-18 10:00:00 AM ET,245.53,246.055,245.1,245.64,14525,263.6763461538461,0.1263604125055994,-13.30381595271099,-4208.854471149303
2026-06-18 10:15:00 AM ET,245.92,247.0,244.965,245.855,14192,262.91576923076923,0.0875264614883519,-13.586374515694752,-4176.634154019319
2026-06-18 10:30:00 AM ET,245.835,248.285,245.365,246.97,12700,262.25038461538463,0.453519350836884,-13.830077161711555,-4145.436116993309
2026-06-18 10:45:00 AM ET,246.95,247.56,246.735,247.45,11345,261.60807692307696,0.1943555897477411,-14.05575138407452,-4114.794493550921
2026-06-18 11:00:00 AM ET,247.16,247.92,246.43,247.46,9471,260.9373076923077,0.0040412204485917,-14.312877635155807,-4084.308196481776
2026-06-18 11:15:00 AM ET,247.19,247.915,247.05,247.3,18108,260.2313461538462,-0.0646569142487618,-14.5886193222456,-4053.9815546129803
2026-06-18 11:30:00 AM ET,247.36,247.65,245.93,246.04,10254,259.44403846153847,-0.5095026283865822,-14.884120439132143,-4022.278452917225
2026-06-18 11:45:00 AM ET,245.855,248.525,245.855,248.525,7846,258.7394230769231,1.009998374248089,-15.164491211707636,-3992.6743587574415
2026-06-18 12:00:00 PM ET,247.56,247.94,247.18,247.27,3628,257.9409615384615,-0.5049793783321599,-15.431637519570176,-3962.1412157125997
2026-06-18 12:15:00 PM ET,247.325,249.405,247.315,249.38,10652,257.2267307692308,0.8533182351275981,-15.724101571508212,-3933.4406662490364
2026-06-18 12:30:00 PM ET,249.355,249.375,248.77,248.77,4061,256.5021153846154,-0.2446066244285782,-16.026802286909057,-3904.551387705256
2026-06-18 12:45:00 PM ET,248.83,249.845,248.78,249.705,10128,255.78942307692307,0.375849177955545,-16.396386382634226,-3876.4300282983468
2026-06-18 01:00:00 PM ET,249.41,251.66,249.41,250.38,13523,255.0898076923077,0.2703189763921365,-16.706521471361306,-3848.8419155888087
2026-06-18 01:15:00 PM ET,250.44,251.14,250.27,250.64,14968,254.43250000000003,0.1038421599169225,-16.99068549525984,-3821.5874801342734
2026-06-18 01:30:00 PM ET,250.635,251.52,250.635,251.5,6682,253.81596153846155,0.3431216086817734,-17.137303659830184,-3795.0875598267503
2026-06-18 01:45:00 PM ET,251.54,251.96,251.42,251.72,6186,253.2175,0.0874751491053649,-17.231090498896453,-3768.9427662271946
2026-06-18 02:00:00 PM ET,251.545,252.27,251.54,251.825,8591,252.6911538461538,0.0417130144604982,-17.314739443695064,-3746.29462750665
2026-06-18 02:15:00 PM ET,251.8,252.07,250.34,250.68,5785,252.10576923076923,-0.4546808299414229,-17.43871126667588,-3723.7867905219014
2026-06-18 02:30:00 PM ET,250.83,250.83,249.0,249.81,10160,251.45769230769235,-0.3470560076591633,-17.592305917469215,-3700.567852877
2026-06-18 02:45:00 PM ET,249.88,250.79,249.87,250.17,11942,250.87846153846155,0.1441095232376454,-17.713172349069655,-3678.1007609658886
2026-06-18 03:00:00 PM ET,249.65,249.77,249.24,249.54,12546,250.2892307692308,-0.2518287564456156,-17.81298114094107,-3655.009198118038
2026-06-18 03:15:00 PM ET,249.565,251.83,249.565,251.555,16875,249.81884615384612,0.807485773823835,-17.85248633634538,-3633.556275657808
2026-06-18 03:30:00 PM ET,251.49,252.26,250.93,251.32,17701,249.3971153846154,-0.0934189342291058,-17.844258554057145,-3612.4555166909486
2026-06-18 03:45:00 PM ET,251.33,251.44,248.54,249.01,85990,248.8875,-0.9191469043450584,-17.902778037834867,-3589.5922974758873
2026-06-22 09:30:00 AM ET,248.34,248.84,245.375,247.58,19799,248.9009615384615,-0.574274125537122,-17.66108173436498,-3566.2673620354994
2026-06-22 09:45:00 AM ET,247.98,249.45,247.86,249.42,16452,249.0582692307692,0.743194119072621,-17.36473815353064,-3544.408191102123
2026-06-22 10:00:00 AM ET,249.865,251.72,249.865,250.42,10937,249.24211538461535,0.4009301579664726,-17.047441952527368,-3523.8734502316247
2026-06-22 10:15:00 AM ET,249.93,249.96,248.005,248.16,5262,249.3307692307692,-0.9024838271703528,-16.796281200885144,-3501.8426285163578
2026-06-22 10:30:00 AM ET,248.005,248.29,247.2,248.03,5171,249.37153846153845,-0.0523855577047038,-16.56001711435533,-3480.090813372211
2026-06-22 10:45:00 AM ET,247.565,247.75,246.02,246.495,4069,249.3348076923077,-0.6188767487803837,-16.379079728447014,-3456.6460499128298
2026-06-22 11:00:00 AM ET,246.47,246.72,245.58,246.47,6585,249.2967307692308,-0.0101421935536194,-16.192011079676064,-3433.757905674405
2026-06-22 11:15:00 AM ET,246.22,246.61,246.19,246.25,2642,249.25634615384612,-0.0892603562299698,-16.018039075280775,-3410.4195638684346
2026-06-22 11:30:00 AM ET,246.14,246.175,245.625,245.625,6204,249.2403846153846,-0.25380710659898,-15.82056197211184,-3386.4513843613568
2026-06-22 11:45:00 AM ET,245.72,246.09,244.93,244.97,3542,249.10365384615383,-0.2666666666666706,-15.685993499306516,-3417.0568705488276
2026-06-22 12:00:00 PM ET,244.87,245.55,244.66,245.55,3800,249.0375,0.2367636853492394,-15.51330872228197,-3393.1175206124985
2026-06-22 12:15:00 PM ET,245.565,245.64,243.91,244.05,4432,248.8325,-0.610873549175317,-15.423861399731951,-3510.371351516747
2026-06-22 12:30:00 PM ET,244.22,244.415,243.965,244.355,3676,248.66269230769228,0.1249743904937483,-15.304560553924556,-3485.965749145882
2026-06-22 12:45:00 PM ET,244.4,245.38,244.375,245.38,6649,248.49634615384613,0.4194716703157297,-15.189840724309892,-3462.0459534656434
2026-06-22 01:00:00 PM ET,245.455,245.885,245.345,245.445,8003,248.30653846153848,0.0264895264487696,-15.084680850012017,-3438.5904392929974
2026-06-22 01:15:00 PM ET,246.27,246.99,246.145,246.185,6147,248.13519230769228,0.3014932062172848,-14.987730037941793,-3415.598408372858
2026-06-22 01:30:00 PM ET,245.48,245.7,244.95,245.14,3607,247.8905769230769,-0.424477527062983,-15.015345575273605,-3391.9313359282833
2026-06-22 01:45:00 PM ET,245.13,245.68,245.13,245.625,4496,247.65615384615387,0.1978461287427624,-15.070616369334344,-3368.1242123412544
2026-06-22 02:00:00 PM ET,245.65,246.38,245.34,246.38,6318,247.4467307692308,0.3073791348600529,-15.116716887957097,-3345.1491295562255
2026-06-22 02:15:00 PM ET,246.39,247.02,246.29,246.85,5395,247.29942307692303,0.190762237194586,-15.13564655861572,-3322.334264803535
2026-06-22 02:30:00 PM ET,247.0,247.195,246.59,246.65,6130,247.1778846153846,-0.0810208628721831,-15.131054224607016,-3299.174056269885
2026-06-22 02:45:00 PM ET,246.54,246.8,245.605,245.605,14189,247.00230769230768,-0.4236772754915963,-15.157513667643398,-3275.3873583822106
2026-06-22 03:00:00 PM ET,245.605,246.73,245.605,246.64,7015,246.8907692307692,0.4214083589503481,-15.1591830022527,-3252.6971457775253
2026-06-22 03:15:00 PM ET,246.53,248.35,246.53,248.14,13633,246.75942307692307,0.6081738566331429,-15.159135015982685,-3231.175577294122
2026-06-22 03:30:00 PM ET,248.145,249.15,248.0,248.35,22719,246.6451923076923,0.0846296445554894,-15.155066763517803,-3209.9868836746837
2026-06-22 03:45:00 PM ET,247.66,253.29,247.66,252.68,88006,246.78634615384615,1.7435071471713304,-15.007326835707664,-3192.825142604913
2026-06-23 09:30:00 AM ET,261.59,263.045,255.61,261.805,70334,247.33346153846156,3.61128700332436,-14.739064932231033,-3183.2410968651707
2026-06-23 09:45:00 AM ET,261.565,264.56,261.05,264.45,35985,247.91153846153844,1.0102939210481,-14.479046394478718,-3175.845637797985
2026-06-23 10:00:00 AM ET,264.325,266.29,261.66,262.325,31168,248.36942307692308,-0.8035545471733796,-14.230037167325037,-3166.8900037884464
2026-06-23 10:15:00 AM ET,262.16,263.68,261.83,263.305,34201,248.95192307692307,0.3735823882588418,-13.96768821670792,-3158.6730117533352
2026-06-23 10:30:00 AM ET,263.55,263.63,262.605,262.785,13479,249.51942307692303,-0.1974896033117401,-13.707582490377336,-3150.006248504246
2026-06-23 10:45:00 AM ET,262.9,264.085,262.565,263.565,19761,250.17596153846156,0.2968205947827984,-13.438588743701002,-3141.995586006428
2026-06-23 11:00:00 AM ET,263.59,267.28,263.57,266.76,51282,250.9563461538461,1.2122246884070265,-13.167539244386475,-3136.876663127489
2026-06-23 11:15:00 AM ET,267.04,267.435,262.96,263.905,21920,251.6353846153846,-1.0702504123556775,-12.88808498591275,-3129.666600239142
2026-06-23 11:30:00 AM ET,264.07,265.01,263.25,263.465,13188,252.32153846153844,-0.1667266630037356,-12.6242438791493,-3122.0688781745516
2026-06-23 11:45:00 AM ET,263.66,264.83,263.59,264.83,18032,253.0853846153846,0.5180953826884105,-12.367897368366435,-3115.4163260105793
2026-06-23 12:00:00 PM ET,264.74,265.46,264.21,265.14,10223,253.8388461538461,0.1170562247479578,-12.116450422398216,-3108.865444855988
2026-06-23 12:15:00 PM ET,265.01,265.32,264.57,265.145,6121,254.6501923076923,0.0018857961831431,-11.856842889835052,-3102.2023357640337
2026-06-23 12:30:00 PM ET,265.335,266.07,265.005,265.005,6298,255.4444230769231,-0.0528012974033043,-11.60273865589052,-3095.5444942520903
2026-06-23 12:45:00 PM ET,265.04,265.795,264.74,265.45,7265,256.21634615384613,0.1679213599743434,-11.3379536159951,-3089.1720795748906
2026-06-23 01:00:00 PM ET,265.39,266.1,265.3,265.87,8182,257.00192307692305,0.1582218873610985,-11.080909262615592,-3083.298816486054
2026-06-23 01:15:00 PM ET,265.83,266.27,265.725,265.84,7780,257.7578846153846,-0.0112837100838869,-10.80745138847782,-3077.6665292830417
2026-06-23 01:30:00 PM ET,265.915,266.2,265.31,265.46,5463,258.5394230769231,-0.1429431236834144,-10.535214058031617,-3071.6065918248464
2026-06-23 01:45:00 PM ET,264.55,264.85,263.09,263.44,25640,259.22461538461533,-0.7609432682890049,-10.273152889784123,-3064.1055427959554
2026-06-23 02:00:00 PM ET,263.545,264.29,262.96,264.05,11397,259.9042307692308,0.2315517764956087,-9.990739124592263,-3057.2274700517323
2026-06-23 02:15:00 PM ET,264.16,265.585,263.45,264.23,24508,260.5726923076923,0.0681689074039093,-9.721441901597222,-3049.8515995953467
2026-06-23 02:30:00 PM ET,264.135,264.78,261.02,261.02,13832,261.1253846153846,-1.2148506982553209,-9.461471343565645,-3040.6288909217183
2026-06-23 02:45:00 PM ET,260.98,262.625,260.98,262.625,14796,261.78,0.6148954103133875,-9.191267267460148,-3032.337216275363
2026-06-23 03:00:00 PM ET,262.545,263.71,262.43,262.67,13318,262.39653846153846,0.017134697762966,-8.921741744273952,-3023.962863621963
2026-06-23 03:15:00 PM ET,262.805,263.535,262.5,263.52,17387,262.98807692307696,0.323599954315279,-8.632339690022501,-3016.5795992082135
2026-06-23 03:30:00 PM ET,263.48,264.165,262.41,264.04,25609,263.59153846153845,0.1973284760170113,-8.347984628371057,-3009.721023797042
2026-06-23 03:45:00 PM ET,264.135,265.08,263.26,264.955,96063,264.06365384615384,0.3465384032722118,-8.04989929199621,-3004.906804821059
2026-06-24 09:30:00 AM ET,261.19,261.19,256.8,259.3,21136,263.96730769230766,-2.1343246966465945,-8.006152007539919,-2996.0655694414036
2026-06-24 09:45:00 AM ET,260.125,261.105,256.805,257.055,13240,263.68288461538464,-0.8657925183185533,-8.04960759262531,-2986.232117384971
2026-06-24 10:00:00 AM ET,257.0,262.095,256.22,262.095,21765,263.67403846153843,1.960669895547662,-7.944684648822732,-2980.4734037246076
2026-06-24 10:15:00 AM ET,262.4,262.725,259.65,262.725,13995,263.6517307692308,0.2403708578950336,-7.860035111993792,-2975.492844585703
2026-06-24 10:30:00 AM ET,262.78,263.665,261.0,262.415,8548,263.6375,-0.1179941002949824,-7.796584749016155,-2970.5728609309413
2026-06-24 10:45:00 AM ET,262.08,263.05,261.93,263.05,8555,263.61769230769227,0.2419831183430698,-7.74122269267922,-2965.6588993097016
2026-06-24 11:00:00 AM ET,262.83,263.245,262.56,262.88,5285,263.4684615384615,-0.0646264968637178,-7.762568321218211,-2960.1019001261984
2026-06-24 11:15:00 AM ET,263.24,263.71,262.67,262.67,5535,263.42096153846154,-0.0798843578819208,-7.726849849068732,-2954.2425111902126
2026-06-24 11:30:00 AM ET,262.765,262.765,261.82,261.9,2752,263.3607692307692,-0.2931434880268146,-7.699199892792501,-2947.2982045128147
2026-06-24 11:45:00 AM ET,261.8,262.27,261.35,262.075,3239,263.2548076923077,0.0668193967163111,-7.700890144229671,-2940.6143038101923
2026-06-24 12:00:00 PM ET,261.925,262.64,261.37,262.43,4433,263.150576923077,0.1354574072307546,-7.698652535223776,-2934.003768574587
2026-06-24 12:15:00 PM ET,262.49,263.22,262.43,262.9,4160,263.0642307692308,0.1790953778150195,-7.690688593683297,-2927.3935019499854
2026-06-24 12:30:00 PM ET,262.93,263.145,262.43,263.145,4716,262.99269230769227,0.0931913275009632,-7.672360865810647,-2921.200155846362
2026-06-24 12:45:00 PM ET,262.94,263.815,262.94,263.41,5416,262.9142307692308,0.1007049345418176,-7.6616833381,-2915.0258570997844
2026-06-24 01:00:00 PM ET,263.15,263.45,261.92,262.415,3367,262.7813461538462,-0.3777381268744606,-7.671013883268726,-2908.390817736192
2026-06-24 01:15:00 PM ET,262.575,262.575,261.425,262.1,11235,262.6375,-0.1200388697292442,-7.69121816284806,-2901.6224849911796
2026-06-24 01:30:00 PM ET,262.33,263.425,262.24,263.035,29009,262.54423076923075,0.3567340709652811,-7.697202191439683,-2895.721998059148
2026-06-24 01:45:00 PM ET,262.81,263.26,262.44,262.53,8269,262.5092307692308,-0.1919896591708547,-7.670460683665385,-2889.316115432552
2026-06-24 02:00:00 PM ET,262.54,263.61,262.54,263.61,8697,262.4923076923077,0.4113815563935752,-7.638499962969943,-2883.443504379202
2026-06-24 02:15:00 PM ET,263.5,264.97,263.45,264.87,13859,262.51692307692304,0.4779788323659995,-7.587104799466366,-2878.003999220742
2026-06-24 02:30:00 PM ET,264.96,264.96,263.7,263.945,7818,262.62942307692305,-0.3492279231321116,-7.480849457049471,-2872.3111639322215
2026-06-24 02:45:00 PM ET,263.84,264.01,262.84,263.58,8112,262.66615384615386,-0.1382863854212046,-7.416616676162696,-2865.974536906272
2026-06-24 03:00:00 PM ET,263.6,264.045,263.155,263.705,13447,262.7059615384616,0.0474239320130465,-7.33233348302344,-2860.009600639777
2026-06-24 03:15:00 PM ET,263.705,264.085,263.335,263.99,15793,262.72403846153844,0.1080753114275578,-7.294129315814042,-2854.4744180065836
2026-06-24 03:30:00 PM ET,263.65,263.87,262.62,262.685,27397,262.67192307692306,-0.4943369067010095,-7.292059599629937,-2848.800697043684
2026-06-24 03:45:00 PM ET,262.72,263.73,261.88,262.97,83160,262.5955769230769,0.1084949654529321,-7.325563580127067,-2843.3422930361526
2026-06-25 09:30:00 AM ET,266.255,266.96,260.78,261.99,20243,262.6990384615384,-0.3726660835836837,-7.26657562975286,-2837.409533882173
2026-06-25 09:45:00 AM ET,261.69,262.24,257.3,260.45,11496,262.8296153846154,-0.5878086949883676,-7.202925070351929,-2830.1265507171265
2026-06-25 10:00:00 AM ET,261.015,262.64,260.29,261.91,9081,262.8225,0.5605682472643592,-7.21444153305498,-2824.1906930894097
2026-06-25 10:15:00 AM ET,262.785,265.3,261.97,264.765,13558,262.9009615384615,1.0900691077087463,-7.166192098920525,-2820.367576140967
2026-06-25 10:30:00 AM ET,265.35,265.72,262.725,262.795,12494,262.9155769230769,-0.7440560497044446,-7.134149079416945,-2815.139293323006
2026-06-25 10:45:00 AM ET,262.94,263.43,261.89,262.125,8988,262.88,-0.2549515782263811,-7.122292671959666,-2809.5676858188012
2026-06-25 11:00:00 AM ET,261.87,262.4,258.995,259.27,8120,262.74115384615385,-1.0891750119217949,-7.142776714298448,-2801.9337869815004
2026-06-25 11:15:00 AM ET,258.61,260.59,258.61,260.42,8268,262.6546153846154,0.4435530528021036,-7.1475457858378855,-2795.2554414307674
2026-06-25 11:30:00 AM ET,260.49,261.09,260.14,260.7,8504,262.60846153846154,0.1075186237616154,-7.133698180325525,-2789.081983218886
2026-06-25 11:45:00 AM ET,260.7,261.36,260.05,260.445,4927,262.5457692307692,-0.0978135788262335,-7.109914358612582,-2782.411464723843
2026-06-25 12:00:00 PM ET,260.56,261.59,260.305,261.31,5809,262.5026923076923,0.3321238649234947,-7.0770641306484405,-2776.1307475049002
2026-06-25 12:15:00 PM ET,261.195,261.195,260.08,260.395,7954,262.40634615384613,-0.350158815200341,-7.068672300539709,-2769.5063900256623
2026-06-25 12:30:00 PM ET,260.4,260.4,259.615,259.715,6934,262.2744230769231,-0.2611417269916871,-7.078496526735065,-2762.558261264178
